goal,dimension,region_id,score
FP,score,101,46.19
FP,score,102,40.71
FP,score,103,38.65
FP,status,0,43.3
FP,status,1,64.87
FP,status,2,57.84
FP,status,3,64.12
FP,status,4,60.81
FP,status,5,97.63
FP,status,6,39.65
FP,status,7,23.67
FP,status,8,46.81
FP,status,9,95.21
FP,status,10,37.76
FP,status,11,62.04
FP,status,12,31.47
FP,status,13,41.31
FP,status,14,
FP,status,15,47.74
FP,status,16,54.06
FP,status,17,42.5
FP,status,18,63.53
FP,status,19,46.23
FP,status,20,37.12
FP,status,21,38.6
FP,status,22,59.24
FP,status,23,39.92
FP,status,24,31.47
FP,status,25,57.9
FP,status,26,51.9
FP,status,27,62.23
FP,status,28,57.7
FP,status,29,90.59
FP,status,30,86.95
FP,status,31,50.09
FP,status,32,
FP,status,33,30.39
FP,status,34,77.83
FP,status,35,63.33
FP,status,36,62.94
FP,status,37,19.84
FP,status,38,39.47
FP,status,39,33.87
FP,status,40,62.94
FP,status,41,62.94
FP,status,42,63.06
FP,status,43,96.24
FP,status,44,46.93
FP,status,45,75.07
FP,status,46,31.47
FP,status,47,35.14
FP,status,48,
FP,status,49,60.14
FP,status,50,45.14
FP,status,51,31.47
FP,status,52,
FP,status,53,60.66
FP,status,54,54.17
FP,status,55,91.44
FP,status,56,94.45
FP,status,57,58.93
FP,status,58,97.02
FP,status,59,32.45
FP,status,60,62.94
FP,status,61,49.19
FP,status,62,97.7
FP,status,63,54.13
FP,status,64,43.47
FP,status,65,62.52
FP,status,66,55.77
FP,status,67,37.53
FP,status,68,
FP,status,69,65.04
FP,status,70,27.39
FP,status,71,35.68
FP,status,72,41.53
FP,status,73,51.75
FP,status,74,30.55
FP,status,75,46.58
FP,status,76,27.14
FP,status,77,31.09
FP,status,78,46.5
FP,status,79,49.24
FP,status,80,65.37
FP,status,81,26.69
FP,status,82,69.06
FP,status,83,52.86
FP,status,84,
FP,status,85,56.65
FP,status,86,61.53
FP,status,87,
FP,status,88,88.72
FP,status,89,63.39
FP,status,90,
FP,status,91,
FP,status,92,47.16
FP,status,93,62.94
FP,status,94,86.58
FP,status,95,55.52
FP,status,96,
FP,status,97,31.47
FP,status,98,
FP,status,99,87.33
FP,status,100,55.89
FP,status,101,53.88
FP,status,102,31.47
FP,status,103,50.15
FP,trend,1,-0.11
FP,trend,2,-0.1
FP,trend,3,-0.11
FP,trend,4,-0.23
FP,trend,5,0.43
FP,trend,6,0.35
FP,trend,7,-0.12
FP,trend,8,0.08
FP,trend,9,0.32
FP,trend,10,-0.39
FP,trend,11,-0.19
FP,trend,12,-0.33
FP,trend,13,-0.18
FP,trend,14,
FP,trend,15,0.64
FP,trend,16,-0.08
FP,trend,17,0.14
FP,trend,18,-0.16
FP,trend,19,-0.59
FP,trend,20,-0.22
FP,trend,21,0.2
FP,trend,22,
FP,trend,23,0.76
FP,trend,24,
FP,trend,25,0.88
FP,trend,26,-0.43
FP,trend,27,0.09
FP,trend,28,0.18
FP,trend,29,0.04
FP,trend,30,0.56
FP,trend,31,-0.24
FP,trend,32,
FP,trend,33,-0.38
FP,trend,34,0
FP,trend,35,0.41
FP,trend,36,-0.17
FP,trend,37,-0.53
FP,trend,38,0.37
FP,trend,39,0.27
FP,trend,40,-0.18
FP,trend,41,-0.17
FP,trend,42,-0.17
FP,trend,43,0.41
FP,trend,44,-0.52
FP,trend,45,0.56
FP,trend,46,
FP,trend,47,0.25
FP,trend,48,
FP,trend,49,-0.3
FP,trend,50,-0.52
FP,trend,51,-0.25
FP,trend,52,
FP,trend,53,-0.21
FP,trend,54,0.36
FP,trend,55,0.04
FP,trend,56,0.16
FP,trend,57,-0.23
FP,trend,58,0.42
FP,trend,59,0.85
FP,trend,60,-0.2
FP,trend,61,0.54
FP,trend,62,1
FP,trend,63,-0.32
FP,trend,64,-0.55
FP,trend,65,-0.18
FP,trend,66,-0.31
FP,trend,67,0.64
FP,trend,68,
FP,trend,69,-0.39
FP,trend,70,-0.34
FP,trend,71,0.66
FP,trend,72,0.47
FP,trend,73,0.62
FP,trend,74,0.26
FP,trend,75,0.15
FP,trend,76,-0.54
FP,trend,77,-0.39
FP,trend,78,0.01
FP,trend,79,0.87
FP,trend,80,1
FP,trend,81,1
FP,trend,82,0.17
FP,trend,83,0.57
FP,trend,84,
FP,trend,85,-0.28
FP,trend,86,-0.04
FP,trend,87,
FP,trend,88,0.04
FP,trend,89,-0.16
FP,trend,90,
FP,trend,91,
FP,trend,92,-0.5
FP,trend,93,-0.17
FP,trend,94,-0.04
FP,trend,95,-0.25
FP,trend,96,
FP,trend,97,-0.38
FP,trend,98,
FP,trend,99,0.32
FP,trend,100,0.65
FP,trend,101,-0.37
FP,trend,102,1
FP,trend,103,-0.64
HAB,future,0,49.97
HAB,future,1,65.33
HAB,future,2,58.87
HAB,future,3,32.92
HAB,future,4,42.96
HAB,future,5,60.41
HAB,future,6,38.93
HAB,future,7,59.74
HAB,future,8,50.07
HAB,future,9,31.68
HAB,future,10,64.67
HAB,future,11,81.75
HAB,future,12,65.15
HAB,future,13,48.3
HAB,future,14,72.44
HAB,future,15,52.45
HAB,future,16,45.71
HAB,future,17,55.6
HAB,future,18,33.15
HAB,future,19,52.48
HAB,future,20,58.4
HAB,future,21,67.16
HAB,future,22,52.76
HAB,future,23,46.9
HAB,future,24,26.87
HAB,future,25,24.92
HAB,future,26,70.07
HAB,future,27,50.21
HAB,future,28,48.44
HAB,future,29,55.85
HAB,future,30,69.98
HAB,future,31,71.39
HAB,future,32,23.76
HAB,future,33,85.15
HAB,future,34,57.29
HAB,future,35,40.22
HAB,future,36,35.63
HAB,future,37,74.76
HAB,future,38,82.15
HAB,future,39,52.45
HAB,future,40,61.95
HAB,future,41,35.11
HAB,future,42,33.85
HAB,future,43,32.66
HAB,future,44,61.86
HAB,future,45,67.95
HAB,future,46,48.99
HAB,future,47,57.01
HAB,future,48,69.67
HAB,future,49,85.31
HAB,future,50,53.78
HAB,future,51,56.09
HAB,future,52,32.3
HAB,future,53,47.52
HAB,future,54,76.2
HAB,future,55,57.18
HAB,future,56,40.65
HAB,future,57,21.28
HAB,future,58,33.15
HAB,future,59,46.08
HAB,future,60,70.7
HAB,future,61,73.19
HAB,future,62,69.65
HAB,future,63,52.9
HAB,future,64,34.51
HAB,future,65,77.22
HAB,future,66,47.55
HAB,future,67,49.8
HAB,future,68,32.75
HAB,future,69,57.25
HAB,future,70,29.57
HAB,future,71,33.03
HAB,future,72,25.92
HAB,future,73,28.39
HAB,future,74,45.43
HAB,future,75,54.82
HAB,future,76,58.18
HAB,future,77,46.45
HAB,future,78,42.99
HAB,future,79,63.45
HAB,future,80,40.12
HAB,future,81,16.44
HAB,future,82,77.13
HAB,future,83,91.48
HAB,future,84,19.1
HAB,future,85,36.96
HAB,future,86,44.07
HAB,future,87,87.63
HAB,future,88,42.52
HAB,future,89,72.23
HAB,future,90,61.21
HAB,future,91,33.2
HAB,future,92,70.23
HAB,future,93,33.73
HAB,future,94,39.12
HAB,future,95,80.52
HAB,future,96,7.24
HAB,future,97,69.44
HAB,future,98,57.48
HAB,future,99,69.01
HAB,future,100,52.99
HAB,future,101,54.33
HAB,future,102,33.49
HAB,future,103,45.51
HAB,pressures,1,42.92
HAB,pressures,2,38.48
HAB,pressures,3,63.4
HAB,pressures,4,47.39
HAB,pressures,5,62.17
HAB,pressures,6,57.48
HAB,pressures,7,53.57
HAB,pressures,8,50.43
HAB,pressures,9,59.58
HAB,pressures,10,56.27
HAB,pressures,11,52.45
HAB,pressures,12,41.11
HAB,pressures,13,45.95
HAB,pressures,14,50.74
HAB,pressures,15,41.32
HAB,pressures,16,52.53
HAB,pressures,17,49.39
HAB,pressures,18,57.69
HAB,pressures,19,53.33
HAB,pressures,20,50.19
HAB,pressures,21,57.39
HAB,pressures,22,57.78
HAB,pressures,23,51.12
HAB,pressures,24,62.01
HAB,pressures,25,51.93
HAB,pressures,26,41.12
HAB,pressures,27,67.19
HAB,pressures,28,65.48
HAB,pressures,29,54.75
HAB,pressures,30,56.23
HAB,pressures,31,47.47
HAB,pressures,32,53.01
HAB,pressures,33,48.76
HAB,pressures,34,49.3
HAB,pressures,35,47.43
HAB,pressures,36,57.47
HAB,pressures,37,47.85
HAB,pressures,38,46.89
HAB,pressures,39,49.81
HAB,pressures,40,44.89
HAB,pressures,41,55.74
HAB,pressures,42,57.12
HAB,pressures,43,66.65
HAB,pressures,44,56.3
HAB,pressures,45,49.58
HAB,pressures,46,70.35
HAB,pressures,47,52.87
HAB,pressures,48,51.52
HAB,pressures,49,40.16
HAB,pressures,50,48.44
HAB,pressures,51,55.95
HAB,pressures,52,43.16
HAB,pressures,53,46.2
HAB,pressures,54,53.69
HAB,pressures,55,44.87
HAB,pressures,56,51.44
HAB,pressures,57,47.55
HAB,pressures,58,52.83
HAB,pressures,59,56.94
HAB,pressures,60,54.16
HAB,pressures,61,56.74
HAB,pressures,62,44.27
HAB,pressures,63,55.67
HAB,pressures,64,46.52
HAB,pressures,65,45.69
HAB,pressures,66,57.25
HAB,pressures,67,52.43
HAB,pressures,68,53.27
HAB,pressures,69,45.04
HAB,pressures,70,56.88
HAB,pressures,71,60.58
HAB,pressures,72,55.57
HAB,pressures,73,45.87
HAB,pressures,74,44.31
HAB,pressures,75,45.39
HAB,pressures,76,46.36
HAB,pressures,77,45.29
HAB,pressures,78,44.84
HAB,pressures,79,45.27
HAB,pressures,80,44.5
HAB,pressures,81,53.87
HAB,pressures,82,50.63
HAB,pressures,83,51.5
HAB,pressures,84,48.81
HAB,pressures,85,46.79
HAB,pressures,86,44.84
HAB,pressures,87,48.2
HAB,pressures,88,54.41
HAB,pressures,89,50.94
HAB,pressures,90,49.14
HAB,pressures,91,50.89
HAB,pressures,92,39.24
HAB,pressures,93,49.58
HAB,pressures,94,48.85
HAB,pressures,95,41.33
HAB,pressures,96,52.92
HAB,pressures,97,51.97
HAB,pressures,98,54
HAB,pressures,99,53.18
HAB,pressures,100,51.77
HAB,pressures,101,42.48
HAB,pressures,102,57.05
HAB,pressures,103,42.89
HAB,resilience,1,36.52
HAB,resilience,2,35.74
HAB,resilience,3,21.26
HAB,resilience,4,46.09
HAB,resilience,5,28.92
HAB,resilience,6,26.71
HAB,resilience,7,19.58
HAB,resilience,8,23.01
HAB,resilience,9,22.19
HAB,resilience,10,26.5
HAB,resilience,11,35.37
HAB,resilience,12,44.22
HAB,resilience,13,45.6
HAB,resilience,14,33.18
HAB,resilience,15,41.73
HAB,resilience,16,22.28
HAB,resilience,17,22.53
HAB,resilience,18,19.06
HAB,resilience,19,29.37
HAB,resilience,20,23.18
HAB,resilience,21,26.49
HAB,resilience,22,23.41
HAB,resilience,23,22.65
HAB,resilience,24,29.49
HAB,resilience,25,33.98
HAB,resilience,26,41.63
HAB,resilience,27,21.7
HAB,resilience,28,33.49
HAB,resilience,29,45.55
HAB,resilience,30,36.95
HAB,resilience,31,32.87
HAB,resilience,32,29.86
HAB,resilience,33,26.62
HAB,resilience,34,31.23
HAB,resilience,35,33.26
HAB,resilience,36,19.7
HAB,resilience,37,24.17
HAB,resilience,38,28.7
HAB,resilience,39,21.1
HAB,resilience,40,43.49
HAB,resilience,41,20.53
HAB,resilience,42,19.77
HAB,resilience,43,20.77
HAB,resilience,44,31.06
HAB,resilience,45,30.48
HAB,resilience,46,32.69
HAB,resilience,47,36.74
HAB,resilience,48,17.64
HAB,resilience,49,43.22
HAB,resilience,50,29.86
HAB,resilience,51,26.35
HAB,resilience,52,39.96
HAB,resilience,53,23.17
HAB,resilience,54,33.66
HAB,resilience,55,44.5
HAB,resilience,56,37.21
HAB,resilience,57,21.27
HAB,resilience,58,19.41
HAB,resilience,59,15.88
HAB,resilience,60,27.42
HAB,resilience,61,31.02
HAB,resilience,62,34.47
HAB,resilience,63,27.02
HAB,resilience,64,29.9
HAB,resilience,65,39.26
HAB,resilience,66,26.4
HAB,resilience,67,15.88
HAB,resilience,68,16.89
HAB,resilience,69,34.77
HAB,resilience,70,23.66
HAB,resilience,71,32.87
HAB,resilience,72,15.1
HAB,resilience,73,23.11
HAB,resilience,74,23.78
HAB,resilience,75,21.86
HAB,resilience,76,23.29
HAB,resilience,77,21.78
HAB,resilience,78,22.57
HAB,resilience,79,34.77
HAB,resilience,80,24.35
HAB,resilience,81,17
HAB,resilience,82,40.67
HAB,resilience,83,30.19
HAB,resilience,84,11.87
HAB,resilience,85,20.66
HAB,resilience,86,42.15
HAB,resilience,87,30.64
HAB,resilience,88,39.83
HAB,resilience,89,19.5
